timestamp,open,high,low,close,volume
2023-01-02 03:00:00,1196.34,1202.98,1196.08,1201.26,43094.55
2023-01-02 04:00:00,1201.26,1202.08,1199.38,1201.01,31560.25
2023-01-02 05:00:00,1201.01,1202.2,1199.53,1201.6,26960.97
2023-01-02 06:00:00,1201.6,1203.47,1199.85,1200.66,42704.86
2023-01-02 07:00:00,1200.66,1219.94,1200.5,1213.01,262780.76
2023-01-02 08:00:00,1213.01,1217.2,1212.57,1215.62,140567.97
2023-01-02 09:00:00,1215.62,1219.19,1215.5,1217.07,56085.46
2023-01-02 10:00:00,1217.07,1224.33,1216.49,1217.38,74709.04
2023-01-02 11:00:00,1217.38,1217.66,1213.96,1217.2,35516.47
2023-01-02 12:00:00,1217.2,1218.38,1216.45,1216.49,25169.74
2023-01-02 13:00:00,1216.49,1216.76,1213.7,1214.72,26053.94
2023-01-02 14:00:00,1214.72,1218.47,1214.69,1216.69,36354.8
2023-01-02 15:00:00,1216.69,1220.92,1215.71,1218.85,44399.76
2023-01-02 16:00:00,1218.85,1219.54,1215.95,1216.27,37803.92
2023-01-02 17:00:00,1216.27,1217.3,1215.61,1217.02,34410.21
2023-01-02 18:00:00,1217.02,1219.23,1216.67,1217.98,27335.24
2023-01-02 19:00:00,1217.98,1219.25,1217.36,1219.0,22445.4
2023-01-02 20:00:00,1219.0,1219.04,1216.56,1218.15,21356.45
2023-01-02 21:00:00,1218.15,1223.36,1217.86,1219.73,37062.39
2023-01-02 22:00:00,1219.73,1220.27,1211.1,1214.82,66688.29
2023-01-02 23:00:00,1214.82,1217.03,1212.69,1213.99,35256.44
2023-01-03 00:00:00,1213.99,1216.8,1213.21,1215.67,31434.33
2023-01-03 01:00:00,1215.67,1215.81,1211.67,1214.11,43224.05
2023-01-03 02:00:00,1214.11,1215.0,1213.06,1214.07,30019.83
2023-01-03 03:00:00,1214.07,1215.97,1212.92,1215.39,29342.93
2023-01-03 04:00:00,1215.39,1215.44,1213.28,1213.49,31238.6
2023-01-03 05:00:00,1213.49,1217.56,1213.31,1217.49,32962.52
2023-01-03 06:00:00,1217.49,1220.1,1216.42,1216.7,50395.71
2023-01-03 07:00:00,1216.7,1217.12,1215.83,1216.6,42112.58
2023-01-03 08:00:00,1216.6,1217.02,1213.9,1215.32,38821.68
2023-01-03 09:00:00,1215.32,1217.95,1215.32,1216.78,37222.21
2023-01-03 10:00:00,1216.78,1217.74,1215.59,1215.65,32625.2
2023-01-03 11:00:00,1215.65,1216.63,1214.14,1214.6,27578.22
2023-01-03 12:00:00,1214.6,1215.83,1214.45,1215.0,36663.64
2023-01-03 13:00:00,1215.0,1217.26,1214.99,1216.06,29054.21
2023-01-03 14:00:00,1216.06,1218.95,1205.88,1209.78,122248.98
2023-01-03 15:00:00,1209.78,1211.54,1206.49,1211.39,187826.82
2023-01-03 16:00:00,1211.39,1212.2,1206.98,1207.34,97690.2
2023-01-03 17:00:00,1207.34,1209.37,1206.42,1208.18,35139.75
2023-01-03 18:00:00,1208.18,1208.88,1206.33,1207.65,31279.46
2023-01-03 19:00:00,1207.65,1210.0,1204.72,1209.3,38508.87
2023-01-03 20:00:00,1209.3,1212.03,1209.16,1210.29,36819.66
2023-01-03 21:00:00,1210.29,1211.59,1209.78,1210.74,32055.84
2023-01-03 22:00:00,1210.74,1212.09,1209.57,1211.78,24814.62
2023-01-03 23:00:00,1211.78,1215.64,1211.64,1213.82,45170.2
2023-01-04 00:00:00,1213.82,1214.07,1212.18,1212.77,39138.99
2023-01-04 01:00:00,1212.77,1228.48,1212.6,1224.18,223904.16
2023-01-04 02:00:00,1224.18,1234.47,1224.18,1231.48,209016.14
2023-01-04 03:00:00,1231.48,1256.79,1231.42,1250.88,417378.49
2023-01-04 04:00:00,1250.88,1254.65,1248.82,1250.4,182276.52
2023-01-04 05:00:00,1250.4,1251.14,1247.45,1248.11,33012.48
2023-01-04 06:00:00,1248.11,1251.49,1247.46,1250.26,38597.43
2023-01-04 07:00:00,1250.26,1253.08,1247.78,1251.98,45397.9
2023-01-04 08:00:00,1251.98,1261.92,1248.26,1250.79,83802.46
2023-01-04 09:00:00,1250.79,1251.93,1249.44,1249.79,34141.81
2023-01-04 10:00:00,1249.79,1250.05,1248.89,1249.84,39865.41
2023-01-04 11:00:00,1249.84,1253.7,1249.61,1251.53,34229.25
2023-01-04 12:00:00,1251.53,1256.41,1250.69,1250.99,55804.36
2023-01-04 13:00:00,1250.99,1253.92,1250.81,1253.58,32405.69
2023-01-04 14:00:00,1253.58,1255.36,1249.0,1250.84,42100.45
2023-01-04 15:00:00,1250.84,1258.3,1243.45,1255.72,110937.56
2023-01-04 16:00:00,1255.72,1257.85,1251.24,1253.92,98190.54
2023-01-04 17:00:00,1253.92,1271.98,1252.61,1260.17,202536.12
2023-01-04 18:00:00,1260.17,1267.43,1257.58,1261.9,195134.41
2023-01-04 19:00:00,1261.9,1265.57,1251.39,1254.42,166360.62
2023-01-04 20:00:00,1254.42,1254.53,1246.0,1251.38,155214.29
2023-01-04 21:00:00,1251.38,1253.57,1250.49,1252.76,30311.25
2023-01-04 22:00:00,1252.76,1257.85,1252.17,1253.19,34183.44
2023-01-04 23:00:00,1253.19,1257.54,1252.96,1257.02,38960.54
2023-01-05 00:00:00,1257.02,1260.03,1253.37,1254.05,44669.44
2023-01-05 01:00:00,1254.05,1256.9,1252.48,1254.3,29184.8
2023-01-05 02:00:00,1254.3,1254.7,1252.74,1254.02,21855.92
2023-01-05 03:00:00,1254.02,1254.02,1252.09,1252.99,19274.11
2023-01-05 04:00:00,1252.99,1254.33,1252.61,1253.27,18090.65
2023-01-05 05:00:00,1253.27,1254.98,1252.97,1253.58,15416.4
2023-01-05 06:00:00,1253.58,1253.92,1248.9,1251.06,28017.34
2023-01-05 07:00:00,1251.06,1251.44,1247.75,1251.0,36583.57
2023-01-05 08:00:00,1251.0,1252.08,1248.48,1251.08,33850.22
2023-01-05 09:00:00,1251.08,1251.09,1245.47,1248.98,50311.62
2023-01-05 10:00:00,1248.98,1252.98,1248.82,1251.63,33233.39
2023-01-05 11:00:00,1251.63,1255.81,1250.9,1255.49,30906.36
2023-01-05 12:00:00,1255.49,1255.71,1251.88,1252.98,26870.5
2023-01-05 13:00:00,1252.98,1253.88,1247.26,1247.39,70817.01
2023-01-05 14:00:00,1247.39,1250.71,1242.89,1248.65,124320.22
2023-01-05 15:00:00,1248.65,1252.97,1248.17,1249.12,65908.04
2023-01-05 16:00:00,1249.12,1250.35,1247.31,1248.66,40007.7
2023-01-05 17:00:00,1248.66,1250.08,1246.96,1247.16,31646.6
2023-01-05 18:00:00,1247.16,1251.69,1246.82,1251.27,50489.05
2023-01-05 19:00:00,1251.27,1254.62,1250.96,1253.49,89821.14
2023-01-05 20:00:00,1253.49,1254.3,1252.21,1253.81,36445.0
2023-01-05 21:00:00,1253.81,1254.07,1251.08,1252.46,32885.15
2023-01-05 22:00:00,1252.46,1252.93,1250.6,1250.84,27870.18
2023-01-05 23:00:00,1250.84,1253.13,1247.97,1251.24,36634.05
2023-01-06 00:00:00,1251.24,1258.27,1250.2,1255.51,83782.07
2023-01-06 01:00:00,1255.51,1255.72,1251.1,1251.23,29194.78
2023-01-06 02:00:00,1251.23,1252.0,1248.23,1251.88,49851.21
2023-01-06 03:00:00,1251.88,1253.17,1250.53,1250.88,30849.66
2023-01-06 04:00:00,1250.88,1251.99,1248.59,1251.02,38410.97
2023-01-06 05:00:00,1251.02,1251.03,1247.36,1249.49,36864.99
2023-01-06 06:00:00,1249.49,1249.49,1245.9,1248.09,33901.68
2023-01-06 07:00:00,1248.09,1248.33,1246.59,1247.96,39044.49
2023-01-06 08:00:00,1247.96,1250.3,1247.96,1249.57,39289.39
2023-01-06 09:00:00,1249.57,1249.57,1246.28,1248.75,38656.48
2023-01-06 10:00:00,1248.75,1248.95,1245.03,1245.76,36668.51
2023-01-06 11:00:00,1245.76,1246.83,1238.43,1243.55,114084.46
2023-01-06 12:00:00,1243.55,1244.94,1241.58,1243.74,79295.46
2023-01-06 13:00:00,1243.74,1253.75,1235.22,1250.56,281795.53
2023-01-06 14:00:00,1250.56,1253.09,1246.27,1248.42,154336.53
2023-01-06 15:00:00,1248.42,1264.98,1248.42,1262.75,222868.13
2023-01-06 16:00:00,1262.75,1268.27,1260.01,1264.1,225298.78
2023-01-06 17:00:00,1264.1,1269.1,1261.92,1263.45,107288.0
2023-01-06 18:00:00,1263.45,1270.0,1263.43,1266.32,51936.65
2023-01-06 19:00:00,1266.32,1276.5,1264.87,1272.98,129991.8
2023-01-06 20:00:00,1272.98,1276.25,1265.42,1265.63,56370.52
2023-01-06 21:00:00,1265.63,1267.48,1264.75,1265.87,69565.64
2023-01-06 22:00:00,1265.87,1270.27,1265.74,1269.31,33574.38
2023-01-06 23:00:00,1269.31,1271.11,1267.74,1268.82,34599.24
2023-01-07 00:00:00,1268.82,1270.53,1266.09,1270.51,35157.3
2023-01-07 01:00:00,1270.51,1270.88,1268.15,1268.38,38369.32
2023-01-07 02:00:00,1268.38,1268.73,1265.81,1266.27,53094.1
2023-01-07 03:00:00,1266.27,1266.87,1265.12,1266.38,19847.94
2023-01-07 04:00:00,1266.38,1266.38,1263.77,1264.43,29413.66
2023-01-07 05:00:00,1264.43,1264.65,1263.48,1264.18,31470.49
2023-01-07 06:00:00,1264.18,1264.6,1261.89,1264.58,47079.82
2023-01-07 07:00:00,1264.58,1266.71,1264.54,1266.44,34441.34
2023-01-07 08:00:00,1266.44,1266.99,1263.77,1264.7,29709.75
2023-01-07 09:00:00,1264.7,1266.16,1263.47,1265.11,24486.56
2023-01-07 10:00:00,1265.11,1265.46,1264.11,1264.21,17547.49
2023-01-07 11:00:00,1264.21,1264.21,1262.86,1263.71,24998.92
2023-01-07 12:00:00,1263.71,1264.0,1261.38,1263.65,35982.65
2023-01-07 13:00:00,1263.65,1265.3,1262.01,1262.72,31075.6
2023-01-07 14:00:00,1262.72,1265.43,1261.24,1265.03,34557.51
2023-01-07 15:00:00,1265.03,1265.08,1263.48,1264.78,21956.4
2023-01-07 16:00:00,1264.78,1264.8,1261.94,1262.48,24046.21
2023-01-07 17:00:00,1262.48,1263.3,1261.87,1262.23,26681.52
2023-01-07 18:00:00,1262.23,1264.33,1262.16,1263.97,25010.71
2023-01-07 19:00:00,1263.97,1265.92,1263.68,1265.1,31292.1
2023-01-07 20:00:00,1265.1,1265.48,1262.63,1263.87,22953.11
2023-01-07 21:00:00,1263.87,1266.58,1262.36,1264.06,26271.51
2023-01-07 22:00:00,1264.06,1264.72,1261.5,1262.8,24711.31
2023-01-07 23:00:00,1262.8,1263.98,1261.47,1263.83,22149.34
2023-01-08 00:00:00,1263.83,1264.33,1257.5,1261.07,48669.83
2023-01-08 01:00:00,1261.07,1262.0,1259.22,1261.98,33554.87
2023-01-08 02:00:00,1261.98,1262.58,1259.54,1261.69,27809.75
2023-01-08 03:00:00,1261.69,1262.86,1260.34,1262.74,22079.91
2023-01-08 04:00:00,1262.74,1262.83,1262.0,1262.04,18065.95
2023-01-08 05:00:00,1262.04,1263.63,1262.03,1263.62,28191.57
2023-01-08 06:00:00,1263.62,1263.88,1262.5,1263.88,41420.15
2023-01-08 07:00:00,1263.88,1264.15,1262.03,1263.31,34032.33
2023-01-08 08:00:00,1263.31,1263.57,1261.92,1263.01,26158.45
2023-01-08 09:00:00,1263.01,1265.89,1261.85,1262.95,35011.65
2023-01-08 10:00:00,1262.95,1264.0,1261.72,1262.96,31636.6
2023-01-08 11:00:00,1262.96,1263.15,1261.27,1261.46,26462.82
2023-01-08 12:00:00,1261.46,1262.32,1261.03,1262.01,27701.09
2023-01-08 13:00:00,1262.01,1263.7,1261.91,1263.42,26178.92
2023-01-08 14:00:00,1263.42,1265.9,1263.42,1265.85,31781.15
2023-01-08 15:00:00,1265.85,1275.23,1264.03,1274.01,142095.39
2023-01-08 16:00:00,1274.01,1279.88,1261.52,1263.98,159135.79
2023-01-08 17:00:00,1263.98,1267.78,1263.08,1264.62,89795.95
2023-01-08 18:00:00,1264.62,1265.89,1263.36,1265.5,32292.96
2023-01-08 19:00:00,1265.5,1266.44,1264.75,1265.05,28569.63
2023-01-08 20:00:00,1265.05,1271.9,1264.09,1270.34,64330.15
2023-01-08 21:00:00,1270.34,1272.97,1268.79,1269.66,68712.55
2023-01-08 22:00:00,1269.66,1271.22,1268.06,1269.61,37579.81
2023-01-08 23:00:00,1269.61,1295.55,1269.61,1289.89,267890.6
2023-01-09 00:00:00,1289.89,1295.59,1285.09,1294.73,181221.86
2023-01-09 01:00:00,1294.73,1302.94,1288.58,1293.41,165501.15
2023-01-09 02:00:00,1293.41,1312.21,1290.73,1306.04,345157.92
2023-01-09 03:00:00,1306.04,1313.14,1303.85,1309.92,195187.82
2023-01-09 04:00:00,1309.92,1314.39,1308.06,1310.12,122044.4
2023-01-09 05:00:00,1310.12,1312.79,1307.37,1307.45,39327.99
2023-01-09 06:00:00,1307.45,1311.17,1307.0,1308.34,33934.38
2023-01-09 07:00:00,1308.34,1312.79,1307.04,1311.54,33605.41
2023-01-09 08:00:00,1311.54,1318.43,1308.01,1309.84,63503.77
2023-01-09 09:00:00,1309.84,1323.95,1309.21,1317.23,141410.24
2023-01-09 10:00:00,1317.23,1327.82,1316.32,1322.63,205242.82
2023-01-09 11:00:00,1322.63,1324.23,1317.64,1318.25,75498.51
2023-01-09 12:00:00,1318.25,1322.49,1315.23,1320.01,77774.3
2023-01-09 13:00:00,1320.01,1325.8,1316.44,1319.69,51278.12
2023-01-09 14:00:00,1319.69,1330.0,1316.41,1325.85,92878.64
2023-01-09 15:00:00,1325.85,1341.95,1322.84,1335.54,250021.45
2023-01-09 16:00:00,1335.54,1344.25,1335.54,1337.44,267349.03
2023-01-09 17:00:00,1337.44,1344.2,1336.05,1341.2,120809.05
2023-01-09 18:00:00,1341.2,1344.45,1331.53,1335.29,55885.2
2023-01-09 19:00:00,1335.29,1335.6,1330.01,1330.02,82394.23
2023-01-09 20:00:00,1330.02,1331.7,1317.08,1322.1,131517.49
2023-01-09 21:00:00,1322.1,1325.49,1316.65,1318.8,95710.24
2023-01-09 22:00:00,1318.8,1324.78,1318.07,1321.3,55327.08
2023-01-09 23:00:00,1321.3,1323.75,1315.55,1320.63,58962.63
2023-01-10 00:00:00,1320.63,1328.15,1320.61,1327.93,70072.83
2023-01-10 01:00:00,1327.93,1329.8,1322.91,1324.84,72521.3
2023-01-10 02:00:00,1324.84,1328.71,1317.18,1321.65,55059.68
2023-01-10 03:00:00,1321.65,1325.6,1319.76,1325.42,26053.45
2023-01-10 04:00:00,1325.42,1328.4,1323.26,1327.9,46175.97
2023-01-10 05:00:00,1327.9,1328.56,1324.0,1327.39,42698.15
2023-01-10 06:00:00,1327.39,1327.6,1322.8,1325.22,33922.97
2023-01-10 07:00:00,1325.22,1325.45,1322.44,1323.14,23236.11
2023-01-10 08:00:00,1323.14,1331.84,1322.0,1328.7,50467.57
2023-01-10 09:00:00,1328.7,1332.3,1327.28,1329.95,56608.06
2023-01-10 10:00:00,1329.95,1335.2,1328.96,1333.61,35573.07
2023-01-10 11:00:00,1333.61,1333.9,1328.7,1329.51,36853.3
2023-01-10 12:00:00,1329.51,1330.36,1325.0,1325.81,47340.5
2023-01-10 13:00:00,1325.81,1329.5,1323.0,1328.63,42726.24
2023-01-10 14:00:00,1328.63,1337.01,1324.3,1332.11,104448.9
2023-01-10 15:00:00,1332.11,1340.35,1328.63,1333.97,79403.13
2023-01-10 16:00:00,1333.97,1334.65,1327.68,1330.04,52058.07
2023-01-10 17:00:00,1330.04,1332.43,1328.86,1331.77,42254.3
2023-01-10 18:00:00,1331.77,1341.87,1331.19,1340.91,57669.49
2023-01-10 19:00:00,1340.91,1344.05,1337.82,1339.27,38942.99
2023-01-10 20:00:00,1339.27,1347.0,1335.4,1341.88,49943.76
2023-01-10 21:00:00,1341.88,1342.75,1338.01,1338.24,32413.1
2023-01-10 22:00:00,1338.24,1338.75,1334.1,1334.11,46053.55
2023-01-10 23:00:00,1334.11,1337.8,1333.02,1335.29,36642.67
2023-01-11 00:00:00,1335.29,1340.22,1333.93,1337.34,36613.89
2023-01-11 01:00:00,1337.34,1341.39,1334.57,1337.8,42811.01
2023-01-11 02:00:00,1337.8,1338.2,1330.1,1330.24,47916.6
2023-01-11 03:00:00,1330.24,1332.0,1327.31,1331.14,47401.5
2023-01-11 04:00:00,1331.14,1332.59,1329.05,1330.84,31957.19
2023-01-11 05:00:00,1330.84,1334.1,1330.0,1330.7,22656.18
2023-01-11 06:00:00,1330.7,1333.7,1327.0,1333.24,39812.86
2023-01-11 07:00:00,1333.24,1335.6,1332.75,1335.26,31522.59
2023-01-11 08:00:00,1335.26,1335.6,1331.36,1334.6,34003.18
2023-01-11 09:00:00,1334.6,1337.43,1334.11,1334.77,36807.43
2023-01-11 10:00:00,1334.77,1337.55,1334.03,1335.76,31484.02
2023-01-11 11:00:00,1335.76,1337.19,1333.52,1336.02,34889.02
2023-01-11 12:00:00,1336.02,1336.02,1331.76,1332.01,27552.7
2023-01-11 13:00:00,1332.01,1335.17,1329.15,1332.85,32476.58
2023-01-11 14:00:00,1332.85,1334.4,1328.59,1332.28,40576.35
2023-01-11 15:00:00,1332.28,1334.69,1321.01,1322.91,89149.19
2023-01-11 16:00:00,1322.91,1327.28,1321.74,1324.86,44974.2
2023-01-11 17:00:00,1324.86,1329.0,1324.31,1327.28,27258.91
2023-01-11 18:00:00,1327.28,1345.2,1327.2,1337.38,108145.87
2023-01-11 19:00:00,1337.38,1344.35,1335.0,1342.6,40973.51
2023-01-11 20:00:00,1342.6,1345.0,1339.95,1340.96,32781.9
2023-01-11 21:00:00,1340.96,1344.43,1339.09,1342.29,30506.67
2023-01-11 22:00:00,1342.29,1358.39,1340.26,1349.08,168095.27
2023-01-11 23:00:00,1349.08,1400.57,1349.08,1389.75,297050.34
2023-01-12 00:00:00,1389.75,1419.83,1386.21,1415.65,166973.4
2023-01-12 01:00:00,1415.65,1416.57,1397.67,1402.0,94680.74
2023-01-12 02:00:00,1402.0,1408.87,1397.57,1399.72,54847.19
2023-01-12 03:00:00,1399.72,1403.82,1399.24,1401.39,28352.38
2023-01-12 04:00:00,1401.39,1405.22,1400.76,1403.84,25279.15
2023-01-12 05:00:00,1403.84,1405.62,1393.78,1395.89,38012.16
2023-01-12 06:00:00,1395.89,1402.25,1395.87,1399.53,31806.62
2023-01-12 07:00:00,1399.53,1402.79,1398.0,1399.17,45127.51
2023-01-12 08:00:00,1399.17,1400.93,1395.46,1400.93,45692.85
2023-01-12 09:00:00,1400.93,1403.17,1399.77,1400.2,52301.11
2023-01-12 10:00:00,1400.2,1402.28,1397.27,1399.96,45287.44
2023-01-12 11:00:00,1399.96,1400.32,1395.96,1398.63,40042.67
2023-01-12 12:00:00,1398.63,1400.91,1392.11,1400.26,45093.72
2023-01-12 13:00:00,1400.26,1409.0,1363.59,1405.42,410605.51
2023-01-12 14:00:00,1405.42,1408.11,1373.05,1381.56,176409.21
2023-01-12 15:00:00,1381.56,1389.57,1380.03,1385.87,65560.98
2023-01-12 16:00:00,1385.87,1388.78,1383.47,1387.13,41309.33
2023-01-12 17:00:00,1387.13,1433.3,1385.24,1428.94,310722.79
2023-01-12 18:00:00,1428.94,1432.55,1412.82,1421.53,121467.75
2023-01-12 19:00:00,1421.53,1437.66,1416.68,1426.26,88869.16
2023-01-12 20:00:00,1426.26,1435.36,1423.17,1433.91,59966.74
2023-01-12 21:00:00,1433.91,1438.04,1423.2,1426.12,60303.55
2023-01-12 22:00:00,1426.12,1427.35,1417.41,1422.82,46304.86
2023-01-12 23:00:00,1422.82,1422.82,1414.64,1416.3,33182.61
2023-01-13 00:00:00,1416.3,1418.76,1403.5,1406.74,55479.68
2023-01-13 01:00:00,1406.74,1409.68,1401.62,1407.65,35686.46
2023-01-13 02:00:00,1407.65,1409.77,1405.38,1409.61,23691.25
2023-01-13 03:00:00,1409.61,1415.44,1408.64,1415.2,41589.34
2023-01-13 04:00:00,1415.2,1415.82,1410.65,1410.96,22192.16
2023-01-13 05:00:00,1410.96,1413.67,1406.18,1407.04,32682.83
2023-01-13 06:00:00,1407.04,1412.33,1405.95,1411.39,28889.37
2023-01-13 07:00:00,1411.39,1411.96,1406.06,1408.76,25048.85
2023-01-13 08:00:00,1408.76,1410.69,1407.27,1409.32,26571.37
2023-01-13 09:00:00,1409.32,1413.02,1409.16,1410.34,29666.81
2023-01-13 10:00:00,1410.34,1419.4,1404.17,1416.82,61372.91
2023-01-13 11:00:00,1416.82,1417.04,1407.57,1409.9,39836.96
2023-01-13 12:00:00,1409.9,1410.86,1401.9,1407.13,48032.57
2023-01-13 13:00:00,1407.13,1408.03,1403.63,1405.01,45856.13
2023-01-13 14:00:00,1405.01,1416.69,1403.05,1409.68,55983.34
2023-01-13 15:00:00,1409.68,1424.78,1409.04,1421.79,91903.45
2023-01-13 16:00:00,1421.79,1422.18,1406.94,1411.81,71167.17
2023-01-13 17:00:00,1411.81,1424.93,1410.54,1417.15,58695.43
2023-01-13 18:00:00,1417.15,1425.43,1415.83,1416.38,63192.61
2023-01-13 19:00:00,1416.38,1420.88,1414.82,1420.29,29597.5
2023-01-13 20:00:00,1420.29,1430.99,1417.46,1426.77,47588.95
2023-01-13 21:00:00,1426.77,1462.37,1420.68,1455.53,170106.59
2023-01-13 22:00:00,1455.53,1464.59,1447.93,1453.84,98873.77
2023-01-13 23:00:00,1453.84,1457.17,1442.32,1451.43,44621.06
2023-01-14 00:00:00,1451.43,1644.34,1449.36,1542.8,599289.01
2023-01-14 01:00:00,1542.8,1563.73,1538.1,1553.81,125183.64
2023-01-14 02:00:00,1553.81,1562.77,1551.8,1559.91,73812.78
2023-01-14 03:00:00,1559.91,1561.83,1548.05,1558.52,41110.22
2023-01-14 04:00:00,1558.52,1559.72,1552.8,1555.13,36453.3
2023-01-14 05:00:00,1555.13,1556.09,1543.04,1548.65,43305.47
2023-01-14 06:00:00,1548.65,1557.68,1548.65,1557.41,31189.29
2023-01-14 07:00:00,1557.41,1558.63,1551.41,1555.3,31907.35
2023-01-14 08:00:00,1555.3,1566.36,1554.16,1563.77,43261.83
2023-01-14 09:00:00,1563.77,1564.42,1509.43,1524.6,245180.54
2023-01-14 10:00:00,1524.6,1525.33,1506.19,1523.58,72395.65
2023-01-14 11:00:00,1523.58,1537.1,1523.07,1530.87,64093.98
2023-01-14 12:00:00,1530.87,1548.28,1521.38,1539.89,81883.26
2023-01-14 13:00:00,1539.89,1541.76,1531.05,1535.43,47692.76
2023-01-14 14:00:00,1535.43,1548.04,1509.77,1524.39,161664.13
2023-01-14 15:00:00,1524.39,1530.0,1517.86,1526.54,57783.66
2023-01-14 16:00:00,1526.54,1534.32,1524.4,1530.52,44098.67
2023-01-14 17:00:00,1530.52,1538.56,1527.95,1530.41,46538.61
2023-01-14 18:00:00,1530.41,1536.82,1526.31,1534.38,29825.38
2023-01-14 19:00:00,1534.38,1539.01,1527.78,1531.05,26618.3
2023-01-14 20:00:00,1531.05,1538.53,1528.03,1536.02,30459.99
2023-01-14 21:00:00,1536.02,1542.53,1532.06,1539.59,55223.6
2023-01-14 22:00:00,1539.59,1562.48,1538.62,1552.35,80846.48
2023-01-14 23:00:00,1552.35,1555.0,1545.86,1550.42,38027.07
2023-01-15 00:00:00,1550.42,1552.9,1516.86,1528.71,105948.8
2023-01-15 01:00:00,1528.71,1531.08,1520.55,1529.75,47396.12
2023-01-15 02:00:00,1529.75,1532.37,1521.12,1523.55,30184.71
2023-01-15 03:00:00,1523.55,1527.95,1517.82,1526.96,33525.03
2023-01-15 04:00:00,1526.96,1530.17,1526.0,1527.7,32644.86
2023-01-15 05:00:00,1527.7,1530.82,1525.46,1529.25,27932.8
2023-01-15 06:00:00,1529.25,1529.8,1524.78,1526.41,22970.74
2023-01-15 07:00:00,1526.41,1530.1,1522.57,1530.07,30684.64
2023-01-15 08:00:00,1530.07,1531.87,1520.48,1524.1,40762.72
2023-01-15 09:00:00,1524.1,1534.5,1521.42,1533.55,46230.69
2023-01-15 10:00:00,1533.55,1534.36,1528.54,1532.81,34411.61
2023-01-15 11:00:00,1532.81,1535.71,1529.38,1534.39,25292.24
2023-01-15 12:00:00,1534.39,1539.4,1529.71,1532.98,30591.75
2023-01-15 13:00:00,1532.98,1540.94,1530.8,1532.53,37397.49
2023-01-15 14:00:00,1532.53,1543.33,1531.72,1540.2,42130.76
2023-01-15 15:00:00,1540.2,1561.4,1538.71,1557.28,87546.94
2023-01-15 16:00:00,1557.28,1564.77,1544.13,1546.15,61281.8
2023-01-15 17:00:00,1546.15,1569.24,1546.15,1552.41,90142.49
2023-01-15 18:00:00,1552.41,1552.57,1533.64,1548.45,105174.61
2023-01-15 19:00:00,1548.45,1558.12,1542.83,1550.76,35607.83
2023-01-15 20:00:00,1550.76,1554.97,1546.82,1554.18,26095.24
2023-01-15 21:00:00,1554.18,1554.98,1548.92,1552.26,22504.16
2023-01-15 22:00:00,1552.26,1561.41,1542.67,1558.25,63099.08
2023-01-15 23:00:00,1558.25,1562.06,1548.6,1553.04,37019.62
2023-01-16 00:00:00,1553.04,1561.58,1541.86,1557.99,60602.14
2023-01-16 01:00:00,1557.99,1579.31,1554.81,1568.86,131012.02
2023-01-16 02:00:00,1568.86,1585.88,1564.34,1573.17,93125.35
2023-01-16 03:00:00,1573.17,1575.02,1565.27,1569.9,36791.45
2023-01-16 04:00:00,1569.9,1574.61,1568.1,1573.07,33067.7
2023-01-16 05:00:00,1573.07,1577.45,1571.5,1576.63,31121.37
2023-01-16 06:00:00,1576.63,1578.99,1569.75,1571.97,40469.94
