macd,macd_diff,ema9,sma20,sma50,sma100,price_ema9_ratio,price_sma20_ratio,price_sma50_ratio,di_plus,di_minus,bb_upper,bb_lower,bb_pct,obv,obv_ma20,rsi,rsi_ma5,cci,roc_10,roc_20,donchian_high_20,donchian_low_20,dist_from_high_20,vwap_24,vwap_ratio,tenkan_sen,kijun_sen,senkou_span_a,price_vs_kumo,supertrend,supertrend_direction,mfi,cmf,ema9_ratio
-23.533525719567024,-8.651817574515112,2171.6957874031696,2212.1335,2222.4624000000003,2212.9204,-0.007996418054452725,-0.026130204167153614,-0.03065626667069843,9.734985751819043,27.028985550239305,2309.6863804853906,2114.580619514609,0.2037324796951715,331896.4399999997,789714.5054999997,40.00949990692034,37.6940321880669,-105.20282926556519,-2.0986044144312133,-6.016795724724619,2304.52,2101.0,-0.06517192300348884,2213.542802211244,-0.026750240452587115,2164.6400000000003,2209.955,2227.0825,-72.75250000000005,0.9480603246387708,1.0,47.3890346142911,-0.3088123772339431,0.8060876190356003
-22.359742833390555,-5.982427750670915,2172.064629922536,2206.66,2222.7406,2210.0765,0.0006792477798032159,-0.015009108788848202,-0.02213510654369666,12.973841414194535,25.452003990246695,2299.8797601369847,2113.440239863015,0.3223552605620814,390727.6299999997,745775.7314999996,44.236107697531985,40.84944670969795,-72.92223044894534,-1.0727728698153558,-4.794985567299322,2304.52,2101.0,-0.05683613073438287,2209.7667201149966,-0.016393911531580763,2164.6400000000003,2209.955,2237.0899999999997,-63.54999999999973,0.9471388146699316,1.0,43.386185539729,-0.2992034786821339,-0.06787867154338656
-20.56547142304271,-3.3505250722584528,2173.913703938029,2201.0825,2222.919,2207.4257000000002,0.0034022951548502434,-0.008983079916359382,-0.01871818091437427,12.975350641154263,24.35604567638263,2285.9820062117383,2116.1829937882617,0.3835535041235242,452378.02999999974,700906.6139999997,45.89650910184653,41.588412566029604,-54.23852589686215,-0.8012988135138405,-4.86510297183431,2300.14,2101.0,-0.05166207274339818,2206.783173034748,-0.011543124556146367,2164.6400000000003,2209.955,2245.8325,-64.52250000000004,0.948470456812318,1.0,50.788883887936066,-0.2893991116048219,-0.3390758792638837
-18.110865942878263,-0.7167356736752026,2177.4349631504233,2195.8275000000003,2223.1676,2204.9410000000003,0.006468637221291651,-0.0019616750405031524,-0.014235363991450867,13.982676574323404,23.549164026610807,2268.5617529692654,2123.0932470307353,0.4703887795354099,519786.39999999973,657281.7034999996,48.08402120837733,43.32529903539134,-27.077138910727705,-0.9370550344671722,-4.576290374550423,2297.78,2101.0,-0.046244636127044436,2202.5463060597685,-0.00500616310741453,2163.66,2207.245,2253.145,-61.625,0.9503726766921263,1.0,59.72810259476725,-0.27196128858491037,-0.6427062883102463
-16.526193661349225,0.6943492862830674,2178.8859705203386,2191.7300000000005,2223.07,2202.2976,0.0026637600857448707,-0.0032120744799771783,-0.01726441362620168,13.961774187623233,22.576392495559205,2256.883973631676,2126.576026368325,0.44597413167922395,469511.84999999974,616753.3104999998,46.72308937288641,44.98984545751252,-22.967180560258328,-1.14569617332049,-3.61548371157307,2274.48,2101.0,-0.039477155217895965,2200.0000706394635,-0.006959122794488515,2163.66,2202.76,2255.9925000000003,-71.30250000000024,0.9552383198373443,1.0,55.94411325694912,-0.2521084895260418,-0.26566833187599004
-14.456536532956306,2.2112051317407904,2181.650776416271,2189.085,2222.7938,2199.7408,0.005069199756110976,0.00165594300815175,-0.013534228860994646,16.385196816711378,21.305077951400914,2249.38953863514,2128.78046136486,0.5300557808918189,570906.1099999998,587908.6589999998,48.564034475302265,46.7007523711889,13.27079315413022,-0.37574171505420234,-2.3557073579116627,2274.48,2101.0,-0.0359510745313214,2196.317778824788,-0.0016426488277659912,2158.92,2202.76,2256.8525,-64.14249999999993,0.9576320060743758,1.0,56.28623781564266,-0.22055342434738381,-0.504363257509155
-12.407813295235428,3.4079426955693357,2184.520621133017,2187.6850000000004,2222.4656,2197.9864,0.0052548732000659015,0.0038008214162457143,-0.011908215812204248,15.910313323038217,20.687604144786555,2245.9477615205215,2129.4222384794793,0.5713577573650618,619832.8099999997,575189.9659999997,49.337418738577284,47.721014579397966,10.503296247226375,3.7620843137810738,-1.2589928057553956,2274.48,2101.0,-0.03450459006014561,2193.164764325419,0.0012927599971965797,2176.7,2202.76,2257.81,-61.809999999999945,0.9553275627280602,1.0,52.912142559245034,-0.1817050384783394,-0.5227403855638912
-10.627784396220704,4.15037727566725,2186.9004969064135,2184.685,2221.6356,2196.0906,0.0043529658103114155,0.005371483760816753,-0.011350016177270494,17.561076307577636,19.8198715715816,2233.968966764021,2135.401033235979,0.6190549459643647,669043.8999999997,556900.9794999997,49.441928536873384,48.43009846640333,39.16545006915971,1.012228604541012,-2.6590794267024753,2264.58,2101.0,-0.03009829637283723,2191.447821772203,0.002268901033553261,2176.7,2202.76,2257.9325,-61.51249999999982,0.959738583069614,1.0,53.579041933461596,-0.2280999010809576,-0.43340996228347084
-10.635707231509059,3.3139635523031163,2184.984397525131,2182.5009999999997,2220.4506,2194.4219,-0.0035077584690362817,-0.0023738820738224975,-0.019424255599291396,16.164420262024677,24.141321328954998,2228.9436824806353,2136.058317519364,0.4442215681430565,554838.3099999997,540013.3749999997,44.90527307202821,47.79434883913351,-16.02809353643462,1.061054742255606,-1.966681674921199,2228.28,2101.0,-0.022869657314161573,2187.3805070568897,-0.004599340180838407,2176.7,2200.5699999999997,2264.645,-87.32499999999982,0.9599897135054266,1.0,46.15580871852946,-0.17490533696132715,0.352010615120002
-9.70384384341287,3.396661552319445,2185.499518020105,2182.382,2219.8707999999997,2192.8363,0.0009427968127677655,0.0023726368710885737,-0.014555261504408112,20.526282627143758,21.483159874322688,2228.759980378593,2136.004019621407,0.5558239056307629,795489.5199999997,542740.5874999997,47.67720525923841,47.98517201640391,49.16613457986079,1.8796572280178898,-0.1086787765874914,2228.28,2101.0,-0.018274184572854457,2184.4110297945276,0.0014415648715015994,2189.325,2199.3900000000003,2267.96,-80.40000000000009,0.962697592592571,1.0,55.69249006105938,-0.2056733015385538,-0.09419087841682217
-6.210744677885032,5.511808574277827,2192.561614416084,2183.397,2219.945,2191.4651,0.012883736264551526,0.017135225522431297,0.00038964929311302576,23.79304456631237,17.88555802755867,2232.14547201705,2134.64852798295,0.8837351044245509,1082016.8599999996,557684.8004999997,55.50531766969002,49.37342865528146,125.05792037670075,3.085878208073973,0.9225134173441486,2258.47,2101.0,-0.016675005645414798,2184.25597813488,0.01673522802777594,2211.3999999999996,2187.74,2264.1875,-43.377500000000055,0.9506233469986646,1.0,82.20805810948531,-0.1794828217724788,-1.2719856981874167
-4.386000378079643,5.869242299266572,2195.747291532867,2183.966,2220.0832,2189.9977,0.005803358390225721,0.011229112541129238,-0.005221966456032012,21.118158595917773,15.87480954569635,2233.599062931851,2134.3329370681486,0.7470530584992565,666275.2599999997,556421.0384999997,52.37836165777262,49.98161723912053,85.62794878448189,1.6079759286693511,0.5179531293380693,2258.47,2101.0,-0.02213002607960257,2183.723685775082,0.011341322341396731,2211.3999999999996,2187.74,2260.32,-51.83000000000038,0.9501068234153963,1.0,59.24963707264571,-0.15527318219508976,-0.5769873745017029
-6.990704982185889,2.611630156128262,2188.055833226294,2181.884,2219.821,2187.9067,-0.014060808119749746,-0.011271909964049476,-0.028169388432670917,18.372670158084407,20.57941927700196,2232.3185077897774,2131.4494922102226,0.2561788438333384,347498.93999999965,537492.8584999997,41.83128075177229,48.45948768210032,-46.10108362551982,-1.101173148245778,-1.893648274387992,2258.47,2101.0,-0.04480024087103207,2179.1838695294214,-0.010046820663255573,2200.58,2187.74,2249.9575,-92.66750000000002,0.9550361279919545,1.0,48.14034267230498,-0.20578516310232878,1.426133400066476
-8.682132179338168,0.7361623671807873,2182.5786665810356,2179.305,2219.3172,2185.755,-0.010037973391976318,-0.008550891224495816,-0.02642578537218554,16.924709855844338,19.441011104316956,2228.5251440468955,2130.084855953104,0.31069742520212046,466353.5299999997,522961.44749999966,42.652252392557415,48.00888354620615,-74.294215968994,-1.4076987661531681,-2.3315628884619697,2258.47,2101.0,-0.04330365247269152,2177.902921236005,-0.007912621388204477,2199.2349999999997,2182.79,2247.715,-87.04500000000007,0.9453998247641746,1.0,46.11068500049891,-0.20662729266135868,1.0139755992833566
-7.253567935747469,1.7317812886171886,2184.8529332648286,2178.5019999999995,2219.4076,2184.9748,0.004163697517881593,0.007091111231479319,-0.011470448240332276,18.42807846220732,17.940566770157147,2226.192451287413,2130.811548712586,0.6619611429854239,543260.7299999996,516221.1649999997,50.11740952193812,48.49692439874609,11.693559070556446,0.4238587625704225,-0.7266935443731204,2258.47,2101.0,-0.028568012858262493,2177.995588447788,0.007325272666682592,2199.2349999999997,2179.7349999999997,2247.715,-53.76500000000033,0.9380359791977197,1.0,47.03385597126977,-0.18453785342097,-0.4146433024987406
-7.3910339222697985,1.2754522416758878,2183.3143466118627,2177.311,2219.0794,2183.8844,-0.0028188092206755666,-6.935159928933565e-05,-0.018890446191335064,17.46829918200005,16.619330784243477,2223.8729298998355,2130.7490701001648,0.49837850363671427,458249.25999999966,506907.56899999967,46.806973415269916,46.75725554786207,3.253976159644551,-0.7091681070456276,-1.0822451816917993,2258.47,2101.0,-0.03600224931037377,2177.3922888272295,-0.00010668212082021178,2199.2349999999997,2179.7349999999997,2239.82,-62.66000000000031,0.9465941697076822,1.0,43.5661779760086,-0.17656150487262987,0.28267773667818297
-9.050632243081054,-0.30731686330829433,2177.98147728949,2179.3244999999997,2218.1334,2182.6917000000003,-0.009794150001696589,-0.010404370712117306,-0.027718531265973456,16.182962321271447,18.178642166347593,2217.9852633007567,2140.6637366992427,0.20675048726268125,325148.49999999965,512833.31299999973,43.064841476336774,44.8945515115749,-77.82787164573105,-1.7918943533697589,1.9027773840236621,2258.47,2107.9,-0.04508361855592491,2176.268429327916,-0.009014710255193292,2199.2349999999997,2179.7349999999997,2243.2375,-86.58750000000009,0.9482241145417362,1.0,39.20944337447704,-0.09002534089272113,0.9891024176148289
-11.738686400490224,-2.3962968165739706,2169.977181831592,2177.502,2216.5552,2181.3107,-0.014754616822545419,-0.01815934038177691,-0.03545826424715237,14.767633505729316,22.133952139170326,2220.1487173882956,2134.8552826117043,0.03640042632153238,136483.13999999966,500610.1299999997,39.93186954812078,44.5146692708446,-171.51870578609967,-2.66160388268182,-1.6763167939808876,2258.47,2113.09,-0.05335913251006197,2173.7223980877693,-0.01645214592223443,2185.7799999999997,2179.7349999999997,2242.1425,-104.18249999999989,0.942704827303453,1.0,34.12454925038081,-0.1311975351131637,1.4975575703751298
-13.27298881554907,-3.144479385306253,2164.671745465274,2176.9515,2214.8322,2180.8248000000003,-0.009803678322004794,-0.015389180696033122,-0.03222916842187862,13.83986256870308,20.743395046303352,2221.03382401992,2132.8691759800804,0.12001209390795961,211040.20999999967,494985.81999999966,41.28314583864241,44.2408479600616,-156.6183374652366,-1.5555820917458318,-0.5110329270443739,2258.47,2113.09,-0.050928283306840516,2172.1570785967237,-0.013215931241616019,2185.7799999999997,2179.7349999999997,2241.8775,-98.42750000000024,0.9385086047380885,1.0,33.78190153979594,-0.09187993996296163,0.9900742011837993
-14.542393969049954,-3.5311076310457086,2159.879396372219,2176.6269999999995,2212.9652,2181.1492,-0.008875216090498572,-0.016501219547492285,-0.032650852349598636,13.110432982991268,19.80840976644677,2221.6657500270285,2131.5882499729705,0.10126557710366417,120709.70999999967,486572.35699999967,40.789953688662926,42.37535679340656,-156.89882429909937,-2.1416555431622406,-0.3022540983606456,2258.47,2113.09,-0.052141494020288004,2171.0130361358883,-0.0139580166638813,2175.6400000000003,2179.7349999999997,2236.0525,-95.34249999999975,0.938942370079357,1.0,29.438284234007327,-0.05231757036982228,0.8954690907324814
-14.54477813240237,-2.8267934355185,2158.1175170977754,2176.464,2211.2544,2181.3823,-0.003265585419672923,-0.01166754883149912,-0.027217311585677195,14.183778873865085,18.95681162876258,2221.846634740583,2131.081365259417,0.22022338340251255,149992.92999999967,477477.18149999966,43.53660925898692,41.72128396214996,-110.7443474445936,-3.1402956578905794,-0.15132314919254541,2258.47,2113.09,-0.04755431774608454,2179.00723803911,-0.012821085470211768,2163.77,2179.7349999999997,2236.0525,-84.98249999999962,0.9415909681388978,1.0,31.00367856679884,-0.04408973027884123,0.3276284406260599
-15.900551728962,-3.3460536256625026,2152.89801367822,2174.388,2209.0858,2181.5965,-0.00969763246822375,-0.019485022912194117,-0.03488583376888299,12.866034686137862,21.85355660473291,2223.7406929761405,2125.0353070238593,0.07076303799184148,60659.92999999967,460973.7964999996,39.87378430010838,41.08307252690428,-136.17360143340684,-3.4625468080000275,-1.9102477985222257,2258.47,2103.7,-0.05598923164797398,2177.8091010497274,-0.021025305215069845,2152.755,2179.7349999999997,2236.0525,-104.0324999999998,0.9432493292695258,1.0,28.293445379381325,-0.04797288335398271,0.9792597479489018
-15.921621621092527,-2.6936988142344234,2150.8784109425765,2172.4625,2207.1966,2181.3744,-0.0037558659296952346,-0.013653860538444196,-0.029175742659262927,12.506737949458726,21.24327443431617,2223.5588368060494,2121.366163193951,0.20973946613245115,91625.75999999967,442936.1829999996,42.80615788800148,41.65793019488042,-94.4513219252564,-0.6716760379921004,-1.7654528700643084,2258.47,2103.7,-0.05121608876805961,2177.9004906467285,-0.01611666409804846,2152.755,2181.085,2196.3725,-53.57249999999976,0.9447669822815206,1.0,30.777755027120037,-0.053344071901797165,0.3770025640552621
-16.214578127792265,-2.3893242567473294,2148.1147287540616,2169.7395,2204.6978,2181.2629,-0.0051462468955154606,-0.015061485491691617,-0.0306789438443672,12.030234219970566,21.716340857855027,2222.2676492059,2117.2113507941003,0.18893345288158636,71633.14999999967,420528.52049999963,41.641601121022475,41.72962125135644,-94.99474466311615,-1.0927166110512077,-2.485033218953057,2258.47,2103.7,-0.053757632379442644,2177.9878770115542,-0.018791600010056975,2152.755,2181.085,2187.2975,-50.23750000000018,0.9471741539854801,1.0,21.883402408627944,-0.07336326304955025,0.5172867750115495
-15.282112962069277,-1.1654872728194725,2148.353783003249,2167.9705,2202.0148,2181.5176,0.0004450928912713703,-0.008607358817843691,-0.023934807340986075,13.319314651710554,20.77138593323864,2220.7479423309546,2115.193057669045,0.323215192174486,100821.26999999967,402093.99149999965,45.075811846219736,42.5867928828678,-62.69089099496589,-2.03468629640602,-1.619451729993734,2258.47,2103.7,-0.048333606379540095,2178.0520124380337,-0.01319620113472908,2144.96,2181.085,2187.2975,-37.98750000000018,0.9469352612071095,1.0,9.7473076868187,-0.06294157894166776,-0.04448948717266088
-15.162351217276864,-0.8365804224216458,2146.5770264025996,2165.3085,2199.0314000000003,2182.361,-0.003310864839781824,-0.011932941657043505,-0.027085288550222852,12.835555184444281,20.01696614091432,2218.1966893337,2112.4203106663003,0.2557252353926182,74496.75999999967,377273.5239999996,42.89234282905585,42.45793959688159,-65.30435722780935,-1.7311543478660298,-2.4280456603928577,2258.47,2103.7,-0.052690538284767996,2177.778940506818,-0.01759083063678757,2133.425,2181.085,2187.2975,-47.82750000000033,0.9530077723336583,1.0,12.719944461177988,-0.05247459523792729,0.3321863079454257
-14.971513938966382,-0.5165945152889293,2144.96562112208,2162.4345,2195.8358,2183.0846,-0.003004999734544933,-0.011059063291859128,-0.026102042784801993,12.480028421682858,19.535068352935294,2214.580949342187,2110.2880506578126,0.2706986736232807,32153.819999999672,347889.57449999964,42.677404107299246,43.01866355831976,-65.15247192671639,-0.8406556464887723,-2.617486338797815,2258.47,2103.7,-0.05311117703578083,2177.089773363803,-0.01771620712921229,2129.35,2181.085,2187.2975,-48.777500000000146,0.9543245529876131,1.0,16.159897597681493,-0.06791356245716158,0.3014056974954604
-14.796567194546697,-0.2733182166953956,2143.312496897664,2159.4485,2192.325,2183.7151,-0.003085176290081537,-0.01053440264956551,-0.025372606707490863,12.65139629344494,18.91010975647563,2210.2917635753975,2108.6052364246025,0.2762879642229742,7995.819999999672,314837.17049999966,42.240688863593775,42.905569753438215,-57.711781278446935,-0.05893468540104671,-2.7189699602079864,2258.47,2103.7,-0.053917032327194914,2176.364017450972,-0.018224900399441357,2129.35,2181.085,2187.2975,-50.59750000000031,0.957843131254335,1.0,20.36073708510817,-0.06939074146154257,0.30947240593739433
-15.234354592000727,-0.5688844913195403,2140.1259975181315,2156.9515,2189.0532000000003,2184.1821,-0.005955722949449127,-0.013709858566592681,-0.028173458735493595,12.21663348912111,20.059534457886443,2208.931275403491,2104.9717245965094,0.2155480206440627,-27947.810000000325,285697.8644999997,39.98427485107328,42.57410449944838,-74.1167657435613,-0.7497259091651175,-2.293645398930798,2258.47,2103.7,-0.05804371986344725,2175.5479396338046,-0.0221406013429023,2129.35,2181.085,2187.2975,-59.91750000000002,0.9602856377719066,1.0,12.616992112881817,-0.07199180318547989,0.5991406104283836
-15.302428996365052,-0.5095671165470907,2137.8307980145055,2154.0060000000003,2185.9221999999995,2184.4087,-0.004294445576811801,-0.011771554953886043,-0.026200475021480374,12.355847748845267,19.206761178186003,2205.3870480235405,2102.62495197646,0.25325532491685077,7141.679999999673,246280.47249999968,40.45107844249061,41.649157818702555,-66.20101915304878,-0.5633644912202,-2.6929547075280156,2258.47,2103.7,-0.05748139226998794,2174.2477689023694,-0.0209717445980816,2129.35,2181.085,2185.4525,-56.80249999999978,0.9615709480885466,1.0,17.499921158531194,-0.027753517560363147,0.43129673805020197
-14.382858469911298,0.32800272792533214,2137.996638411604,2149.8985000000002,2182.8504,2184.8303,0.00031027251234982955,-0.0052274560868805775,-0.02024435572863814,11.931782527476065,18.547565662315872,2191.4565429158715,2108.340457084129,0.3647854998519633,26601.269999999673,193509.69299999968,44.13908923201937,41.89850709929526,-54.53933991511238,-0.5769221829136341,-3.699100778544769,2238.19,2103.7,-0.044468968228792094,2173.565420607298,-0.01605906142799496,2137.76,2181.085,2183.21,-44.55000000000018,0.9582794160306286,1.0,22.886500829050235,-0.037125515045632815,-0.031017627317841967
-13.320598274314762,1.112210338817496,2138.5753107292835,2146.5185,2180.008,2185.4425,0.0010823510676025716,-0.0026221530352523725,-0.017943970847813406,11.851261594936142,17.802360945554806,2178.3149018561444,2114.722098143856,0.4114915576695572,67495.33999999968,163570.69699999964,44.956944184169565,42.35441511466932,-47.455900795089946,0.4160373730077528,-3.060914923771442,2214.45,2103.7,-0.03321818058660164,2172.6064813382864,-0.014598355298447663,2137.76,2181.085,2180.84,-39.95000000000027,0.9588460582329525,1.0,35.60584426030593,-0.015488813228279745,-0.10811808503549125
-10.237738026775332,3.356056469085541,2144.3002485834268,2147.014,2177.4948,2186.1354,0.010679358654041682,0.009401894910792352,-0.004727818408567508,18.887685117460222,16.147319589911607,2179.7610446910467,2114.2669553089536,0.8082110185887829,162010.77999999968,154296.28899999967,53.59026756075718,44.624330854102006,77.60670407904523,1.1386970319208343,0.4593726388199943,2201.81,2103.7,-0.015718885825752538,2172.194441588312,-0.0022992608270649972,2149.2250000000004,2181.085,2189.73,-22.5300000000002,0.956066622796185,1.0,50.07470865652723,0.17861891428292082,-1.0566515050098313
-5.946747940791283,6.117637244055672,2153.2901988667413,2148.443,2175.3474,2187.1603,0.016699932573966958,0.018993755012350677,0.006390979206355674,23.660140614742467,14.79777663142344,2185.6408419266145,2111.245158073386,1.0485130035299606,264451.1599999997,144201.17049999966,59.345426365150885,48.49656115691753,183.14292357153178,2.442140136449143,1.3227378544618071,2201.81,2103.7,-0.005704397745491141,2171.3845429513744,0.008227679941178234,2161.6949999999997,2181.085,2189.73,-0.4800000000000182,0.958059466027524,1.0,65.71260529319355,0.2240390735638276,-1.6425625731761428
